customer_id,recency,frequency,monetary,R_score,F_score,M_score,rfm_total,segment
CUST_25958,1,12,6604.52,5,5,4,14,Champions
CUST_25959,28,12,4447.4,4,5,2,11,Loyal
CUST_25960,210,6,3839.04,1,2,2,5,Lost
CUST_25961,16,6,7695.68,5,2,5,12,Loyal
CUST_25962,2,8,5468.37,5,3,3,11,Loyal
CUST_25963,97,3,1712.0,2,1,1,4,Lost
CUST_25964,230,12,10188.72,1,5,5,11,Loyal
CUST_25965,85,5,2877.04,2,1,1,4,Lost
CUST_25966,208,6,2122.26,1,2,1,4,Lost
CUST_25967,117,9,8438.91,2,4,5,11,Loyal
CUST_25968,120,7,4024.97,2,2,2,6,Lost
CUST_25969,208,9,7145.64,1,4,4,9,At Risk
CUST_25970,3,7,6091.7,5,2,4,11,Loyal
CUST_25971,10,9,7262.3,5,4,4,13,Champions
CUST_25972,109,7,7640.02,2,2,4,8,At Risk
CUST_25973,113,8,5340.29,2,3,3,8,At Risk
CUST_25974,21,13,8559.88,5,5,5,15,Champions
CUST_25975,2,9,3014.12,5,4,1,10,Loyal
CUST_25976,191,6,3993.23,1,2,2,5,Lost
CUST_25977,6,13,9843.8,5,5,5,15,Champions
CUST_25978,286,8,5869.56,1,3,3,7,At Risk
CUST_25979,11,9,6866.29,5,4,4,13,Champions
CUST_25980,31,6,6872.26,4,2,4,10,Loyal
CUST_25981,51,8,5048.03,3,3,3,9,At Risk
CUST_25982,309,6,4629.83,1,2,2,5,Lost
CUST_25983,99,7,6345.31,2,2,4,8,At Risk
CUST_25984,247,2,2099.3,1,1,1,3,Lost
CUST_25985,261,9,6711.94,1,4,4,9,At Risk
CUST_25986,50,12,7811.91,3,5,5,13,Champions
CUST_25987,48,7,5639.82,3,2,3,8,At Risk
CUST_25988,8,5,3354.91,5,1,1,7,At Risk
CUST_25989,221,4,1117.01,1,1,1,3,Lost
CUST_25990,85,9,5089.28,2,4,3,9,At Risk
CUST_25991,144,6,2243.21,2,2,1,5,Lost
CUST_25992,321,4,1857.26,1,1,1,3,Lost
CUST_25993,41,8,5962.94,4,3,3,10,Loyal
CUST_25994,84,9,7384.21,3,4,4,11,Loyal
CUST_25995,42,9,7333.3,4,4,4,12,Loyal
CUST_25996,11,6,4819.63,5,2,3,10,Loyal
CUST_25997,68,4,3033.67,3,1,1,5,Lost
CUST_25998,285,7,7373.52,1,2,4,7,At Risk
CUST_25999,152,11,8529.06,1,5,5,11,Loyal
CUST_26000,16,17,11450.59,5,5,5,15,Champions
CUST_26001,43,10,8855.28,4,4,5,13,Champions
CUST_26002,51,8,5641.45,3,3,3,9,At Risk
CUST_26003,187,6,6764.47,1,2,4,7,At Risk
CUST_26004,33,11,6016.49,4,5,3,12,Loyal
CUST_26005,94,6,4636.3,2,2,2,6,Lost
CUST_26006,33,6,4241.31,4,2,2,8,At Risk
CUST_26007,81,4,3945.24,3,1,2,6,Lost
CUST_26008,232,6,2078.36,1,2,1,4,Lost
CUST_26009,74,9,5861.94,3,4,3,10,Loyal
CUST_26010,94,14,9557.5,2,5,5,12,Loyal
CUST_26011,37,10,7240.69,4,4,4,12,Loyal
CUST_26012,80,7,6974.22,3,2,4,9,At Risk
CUST_26013,110,8,7440.61,2,3,4,9,At Risk
CUST_26014,36,7,7553.98,4,2,4,10,Loyal
CUST_26015,68,6,1673.72,3,2,1,6,Lost
CUST_26016,79,12,5186.76,3,5,3,11,Loyal
CUST_26017,361,5,4952.87,1,1,3,5,Lost
CUST_26018,565,6,3024.36,1,2,1,4,Lost
CUST_26019,26,5,3092.49,4,1,1,6,Lost
CUST_26020,51,7,5351.83,3,2,3,8,At Risk
CUST_26021,209,8,9558.73,1,3,5,9,At Risk
CUST_26022,48,10,11186.91,3,4,5,12,Loyal
CUST_26023,50,11,9686.16,3,5,5,13,Champions
CUST_26024,5,11,8281.55,5,5,5,15,Champions
CUST_26025,50,7,7177.35,3,2,4,9,At Risk
CUST_26026,279,12,6439.03,1,5,4,10,Loyal
CUST_26027,14,11,10574.06,5,5,5,15,Champions
CUST_26028,284,5,2792.15,1,1,1,3,Lost
CUST_26029,24,9,9249.17,4,4,5,13,Champions
CUST_26030,12,7,3511.98,5,2,2,9,At Risk
CUST_26031,20,9,5476.79,5,4,3,12,Loyal
CUST_26032,70,8,4581.63,3,3,2,8,At Risk
CUST_26033,8,7,5046.43,5,2,3,10,Loyal
CUST_26034,44,10,6655.05,4,4,4,12,Loyal
CUST_26035,29,7,5305.79,4,2,3,9,At Risk
CUST_26036,38,11,7809.99,4,5,5,14,Champions
CUST_26037,13,6,4983.89,5,2,3,10,Loyal
CUST_26038,14,10,4756.72,5,4,2,11,Loyal
CUST_26039,111,9,6545.07,2,4,4,10,Loyal
CUST_26040,12,3,2203.59,5,1,1,7,At Risk
CUST_26041,41,6,6434.21,4,2,4,10,Loyal
CUST_26042,25,9,5440.09,4,4,3,11,Loyal
CUST_26043,18,7,6284.87,5,2,4,11,Loyal
CUST_26044,61,5,4959.13,3,1,3,7,At Risk
CUST_26045,322,9,6245.38,1,4,4,9,At Risk
CUST_26046,105,7,5825.23,2,2,3,7,At Risk
CUST_26047,122,7,4039.54,2,2,2,6,Lost
CUST_26048,54,7,5239.37,3,2,3,8,At Risk
CUST_26049,101,8,6050.61,2,3,4,9,At Risk
CUST_26050,76,9,9050.11,3,4,5,12,Loyal
CUST_26051,8,7,4065.84,5,2,2,9,At Risk
CUST_26052,161,8,6563.49,1,3,4,8,At Risk
CUST_26053,58,11,6807.49,3,5,4,12,Loyal
CUST_26054,6,7,5501.13,5,2,3,10,Loyal
CUST_26055,314,5,3065.15,1,1,1,3,Lost
CUST_26056,19,10,9026.36,5,4,5,14,Champions
CUST_26057,9,5,3109.64,5,1,1,7,At Risk
CUST_26058,388,6,4925.59,1,2,3,6,Lost
CUST_26059,338,10,5522.5,1,4,3,8,At Risk
CUST_26060,48,6,5558.42,3,2,3,8,At Risk
CUST_26061,74,9,6781.92,3,4,4,11,Loyal
CUST_26062,108,9,8201.0,2,4,5,11,Loyal
CUST_26063,3,13,6315.98,5,5,4,14,Champions
CUST_26064,17,9,4352.18,5,4,2,11,Loyal
CUST_26065,185,7,6834.81,1,2,4,7,At Risk
CUST_26066,77,15,13270.42,3,5,5,13,Champions
CUST_26067,48,7,2746.16,3,2,1,6,Lost
CUST_26068,34,11,9055.5,4,5,5,14,Champions
CUST_26069,48,11,6979.53,3,5,4,12,Loyal
CUST_26070,62,10,6697.31,3,4,4,11,Loyal
CUST_26071,200,6,4163.99,1,2,2,5,Lost
CUST_26072,13,11,7654.87,5,5,4,14,Champions
CUST_26073,204,5,2933.19,1,1,1,3,Lost
CUST_26074,6,10,5313.29,5,4,3,12,Loyal
CUST_26075,11,12,6462.59,5,5,4,14,Champions
CUST_26076,50,8,3982.7,3,3,2,8,At Risk
CUST_26077,40,8,6443.97,4,3,4,11,Loyal
CUST_26078,47,5,3765.28,4,1,2,7,At Risk
CUST_26079,20,12,9459.77,5,5,5,15,Champions
CUST_26080,115,6,3433.3,2,2,1,5,Lost
CUST_26081,11,10,7243.46,5,4,4,13,Champions
CUST_26082,8,12,7691.13,5,5,5,15,Champions
CUST_26083,35,9,7369.71,4,4,4,12,Loyal
CUST_26084,174,10,7509.56,1,4,4,9,At Risk
CUST_26085,29,13,8938.0,4,5,5,14,Champions
CUST_26086,23,12,5361.96,4,5,3,12,Loyal
CUST_26087,49,5,2762.36,3,1,1,5,Lost
CUST_26088,21,8,3309.59,5,3,1,9,At Risk
CUST_26089,20,11,7600.12,5,5,4,14,Champions
CUST_26090,82,7,5610.27,3,2,3,8,At Risk
CUST_26091,119,10,8637.4,2,4,5,11,Loyal
CUST_26092,20,10,5878.46,5,4,3,12,Loyal
CUST_26093,17,11,6282.21,5,5,4,14,Champions
CUST_26094,252,4,2601.38,1,1,1,3,Lost
CUST_26095,40,11,9518.12,4,5,5,14,Champions
CUST_26096,74,8,7401.38,3,3,4,10,Loyal
CUST_26097,166,7,3706.58,1,2,2,5,Lost
CUST_26098,29,11,8362.88,4,5,5,14,Champions
CUST_26099,161,6,3468.83,1,2,2,5,Lost
CUST_26100,12,6,6218.35,5,2,4,11,Loyal
CUST_26101,87,8,5969.02,2,3,3,8,At Risk
CUST_26102,475,5,4190.57,1,1,2,4,Lost
CUST_26103,17,10,8869.57,5,4,5,14,Champions
CUST_26104,25,5,4270.42,4,1,2,7,At Risk
CUST_26105,8,10,6611.57,5,4,4,13,Champions
CUST_26106,68,10,7155.74,3,4,4,11,Loyal
CUST_26107,46,9,3600.66,4,4,2,10,Loyal
CUST_26108,224,6,4469.63,1,2,2,5,Lost
CUST_26109,99,7,4673.16,2,2,2,6,Lost
CUST_26110,142,7,7379.55,2,2,4,8,At Risk
CUST_26111,46,13,8302.88,4,5,5,14,Champions
CUST_26112,143,9,5821.59,2,4,3,9,At Risk
CUST_26113,75,7,6659.03,3,2,4,9,At Risk
CUST_26114,14,7,2099.77,5,2,1,8,At Risk
CUST_26115,199,8,4251.18,1,3,2,6,Lost
CUST_26116,20,8,4138.32,5,3,2,10,Loyal
CUST_26117,120,7,7253.15,2,2,4,8,At Risk
CUST_26118,116,8,4888.74,2,3,3,8,At Risk
CUST_26119,386,4,1940.78,1,1,1,3,Lost
CUST_26120,149,6,5732.15,1,2,3,6,Lost
CUST_26121,21,9,5318.47,5,4,3,12,Loyal
CUST_26122,55,11,8350.14,3,5,5,13,Champions
CUST_26123,2,8,6889.88,5,3,4,12,Loyal
CUST_26124,57,11,7909.48,3,5,5,13,Champions
CUST_26125,34,8,8569.31,4,3,5,12,Loyal
CUST_26126,89,10,5724.71,2,4,3,9,At Risk
CUST_26127,101,10,6322.11,2,4,4,10,Loyal
CUST_26128,153,5,982.09,1,1,1,3,Lost
CUST_26129,422,4,2491.82,1,1,1,3,Lost
CUST_26130,71,7,7341.57,3,2,4,9,At Risk
CUST_26131,234,5,4528.15,1,1,2,4,Lost
CUST_26132,9,5,3151.15,5,1,1,7,At Risk
CUST_26133,76,11,8023.59,3,5,5,13,Champions
CUST_26134,93,6,3348.44,2,2,1,5,Lost
CUST_26135,75,10,6297.4,3,4,4,11,Loyal
CUST_26136,93,7,7225.75,2,2,4,8,At Risk
CUST_26137,52,8,4806.37,3,3,3,9,At Risk
CUST_26138,3,6,3731.65,5,2,2,9,At Risk
CUST_26139,31,7,4201.01,4,2,2,8,At Risk
CUST_26140,298,5,2450.19,1,1,1,3,Lost
CUST_26141,76,14,7056.81,3,5,4,12,Loyal
CUST_26142,30,9,4438.04,4,4,2,10,Loyal
CUST_26143,119,9,5291.95,2,4,3,9,At Risk
CUST_26144,16,8,3885.91,5,3,2,10,Loyal
CUST_26145,214,9,5503.97,1,4,3,8,At Risk
CUST_26146,40,8,6945.45,4,3,4,11,Loyal
CUST_26147,42,7,2706.36,4,2,1,7,At Risk
CUST_26148,13,4,3165.62,5,1,1,7,At Risk
CUST_26149,65,7,5124.52,3,2,3,8,At Risk
CUST_26150,66,14,7307.72,3,5,4,12,Loyal
CUST_26151,44,10,7498.33,4,4,4,12,Loyal
CUST_26152,162,7,3114.79,1,2,1,4,Lost
CUST_26153,199,9,7104.58,1,4,4,9,At Risk
CUST_26154,43,11,6565.06,4,5,4,13,Champions
CUST_26155,85,6,4312.07,2,2,2,6,Lost
CUST_26156,48,4,4371.0,3,1,2,6,Lost
CUST_26157,133,3,1415.0,2,1,1,4,Lost
CUST_26158,46,5,5861.46,4,1,3,8,At Risk
CUST_26159,123,9,8451.16,2,4,5,11,Loyal
CUST_26160,34,5,1788.27,4,1,1,6,Lost
CUST_26161,130,8,3853.95,2,3,2,7,At Risk
CUST_26162,251,6,3160.45,1,2,1,4,Lost
CUST_26163,12,16,10837.87,5,5,5,15,Champions
CUST_26164,114,8,4543.61,2,3,2,7,At Risk
CUST_26165,63,11,9321.43,3,5,5,13,Champions
CUST_26166,35,7,6818.7,4,2,4,10,Loyal
CUST_26167,243,4,3190.0,1,1,1,3,Lost
CUST_26168,3,13,8814.61,5,5,5,15,Champions
CUST_26169,324,7,3377.61,1,2,1,4,Lost
CUST_26170,6,7,5661.09,5,2,3,10,Loyal
CUST_26171,48,10,8319.47,3,4,5,12,Loyal
CUST_26172,51,11,8077.62,3,5,5,13,Champions
CUST_26173,168,5,4024.08,1,1,2,4,Lost
CUST_26174,21,8,4285.75,5,3,2,10,Loyal
CUST_26175,140,8,3393.37,2,3,1,6,Lost
CUST_26176,127,8,4356.81,2,3,2,7,At Risk
CUST_26177,362,8,4394.82,1,3,2,6,Lost
CUST_26178,96,6,6272.57,2,2,4,8,At Risk
CUST_26179,40,9,4417.45,4,4,2,10,Loyal
CUST_26180,119,7,3926.72,2,2,2,6,Lost
CUST_26181,23,9,5885.94,4,4,3,11,Loyal
CUST_26182,35,5,5101.75,4,1,3,8,At Risk
CUST_26183,36,3,1746.9,4,1,1,6,Lost
CUST_26184,33,7,4195.92,4,2,2,8,At Risk
CUST_26185,20,11,5237.76,5,5,3,13,Champions
CUST_26186,3,7,4372.82,5,2,2,9,At Risk
CUST_26187,56,4,2135.63,3,1,1,5,Lost
CUST_26188,2,8,6888.55,5,3,4,12,Loyal
CUST_26189,58,13,8670.73,3,5,5,13,Champions
CUST_26190,71,3,2545.32,3,1,1,5,Lost
CUST_26191,255,7,4298.01,1,2,2,5,Lost
CUST_26192,22,4,3327.15,4,1,1,6,Lost
CUST_26193,218,8,7709.73,1,3,5,9,At Risk
CUST_26194,79,7,2967.05,3,2,1,6,Lost
CUST_26195,49,10,8841.04,3,4,5,12,Loyal
CUST_26196,83,7,6872.27,3,2,4,9,At Risk
CUST_26197,40,12,7457.75,4,5,4,13,Champions
CUST_26198,32,13,9832.72,4,5,5,14,Champions
CUST_26199,48,10,4175.51,3,4,2,9,At Risk
CUST_26200,64,8,3763.77,3,3,2,8,At Risk
CUST_26201,24,10,8664.92,4,4,5,13,Champions
CUST_26202,240,5,3550.01,1,1,2,4,Lost
CUST_26203,68,7,4498.96,3,2,2,7,At Risk
CUST_26204,28,7,5836.5,4,2,3,9,At Risk
CUST_26205,16,6,2344.06,5,2,1,8,At Risk
CUST_26206,175,3,1701.69,1,1,1,3,Lost
CUST_26207,25,10,5569.1,4,4,3,11,Loyal
CUST_26208,122,11,8244.22,2,5,5,12,Loyal
CUST_26209,18,7,4867.73,5,2,3,10,Loyal
CUST_26210,97,9,3812.87,2,4,2,8,At Risk
CUST_26211,34,4,2676.13,4,1,1,6,Lost
CUST_26212,92,10,5401.85,2,4,3,9,At Risk
CUST_26213,19,12,8172.8,5,5,5,15,Champions
CUST_26214,115,6,4061.04,2,2,2,6,Lost
CUST_26215,30,7,6731.37,4,2,4,10,Loyal
CUST_26216,178,7,4648.43,1,2,2,5,Lost
CUST_26217,13,9,4981.23,5,4,3,12,Loyal
CUST_26218,47,5,3407.33,4,1,1,6,Lost
CUST_26219,32,4,1679.2,4,1,1,6,Lost
CUST_26220,17,7,4972.15,5,2,3,10,Loyal
CUST_26221,40,9,7532.93,4,4,4,12,Loyal
CUST_26222,158,12,10265.66,1,5,5,11,Loyal
CUST_26223,57,7,3385.02,3,2,1,6,Lost
CUST_26224,21,13,9005.02,5,5,5,15,Champions
CUST_26225,73,5,4354.68,3,1,2,6,Lost
CUST_26226,49,9,6323.34,3,4,4,11,Loyal
CUST_26227,48,8,6061.33,3,3,4,10,Loyal
CUST_26228,249,5,2174.99,1,1,1,3,Lost
CUST_26229,98,7,6861.93,2,2,4,8,At Risk
CUST_26230,28,6,4016.07,4,2,2,8,At Risk
CUST_26231,183,4,1140.18,1,1,1,3,Lost
CUST_26232,10,11,8674.02,5,5,5,15,Champions
CUST_26233,56,13,12378.07,3,5,5,13,Champions
CUST_26234,101,11,6945.56,2,5,4,11,Loyal
CUST_26235,125,9,5736.83,2,4,3,9,At Risk
CUST_26236,95,8,6542.84,2,3,4,9,At Risk
CUST_26237,162,9,5034.38,1,4,3,8,At Risk
CUST_26238,152,6,7457.08,1,2,4,7,At Risk
CUST_26239,39,9,4228.39,4,4,2,10,Loyal
CUST_26240,317,3,1697.29,1,1,1,3,Lost
CUST_26241,45,9,4610.22,4,4,2,10,Loyal
CUST_26242,344,4,821.2,1,1,1,3,Lost
CUST_26243,3,12,7099.69,5,5,4,14,Champions
CUST_26244,47,10,10166.44,4,4,5,13,Champions
CUST_26245,42,9,5165.78,4,4,3,11,Loyal
CUST_26246,5,7,4906.94,5,2,3,10,Loyal
CUST_26247,176,5,4542.67,1,1,2,4,Lost
CUST_26248,170,10,8261.37,1,4,5,10,Loyal
CUST_26249,4,6,3243.63,5,2,1,8,At Risk
CUST_26250,89,11,7538.59,2,5,4,11,Loyal
CUST_26251,133,9,7531.95,2,4,4,10,Loyal
CUST_26252,75,6,2058.84,3,2,1,6,Lost
CUST_26253,108,8,4664.73,2,3,2,7,At Risk
CUST_26254,30,11,10314.84,4,5,5,14,Champions
CUST_26255,101,7,3719.35,2,2,2,6,Lost
CUST_26256,41,12,7976.85,4,5,5,14,Champions
CUST_26257,48,10,9114.14,3,4,5,12,Loyal
CUST_26258,28,6,2727.94,4,2,1,7,At Risk
CUST_26259,27,12,8303.45,4,5,5,14,Champions
CUST_26260,112,8,5512.27,2,3,3,8,At Risk
CUST_26261,240,5,1464.79,1,1,1,3,Lost
CUST_26262,61,9,3744.78,3,4,2,9,At Risk
CUST_26263,70,6,3790.38,3,2,2,7,At Risk
CUST_26264,57,6,4020.96,3,2,2,7,At Risk
CUST_26265,121,6,5551.77,2,2,3,7,At Risk
CUST_26266,59,13,10021.18,3,5,5,13,Champions
CUST_26267,25,10,9935.4,4,4,5,13,Champions
CUST_26268,26,8,4808.36,4,3,3,10,Loyal
CUST_26269,9,8,7680.69,5,3,5,13,Champions
CUST_26270,25,8,6234.02,4,3,4,11,Loyal
CUST_26271,13,10,3875.15,5,4,2,11,Loyal
CUST_26272,68,13,13710.54,3,5,5,13,Champions
CUST_26273,245,5,4478.22,1,1,2,4,Lost
CUST_26274,21,11,8966.98,5,5,5,15,Champions
CUST_26275,32,4,3820.6,4,1,2,7,At Risk
CUST_26276,95,7,5382.03,2,2,3,7,At Risk
CUST_26277,135,8,3900.22,2,3,2,7,At Risk
CUST_26278,26,8,5086.22,4,3,3,10,Loyal
CUST_26279,26,12,13249.08,4,5,5,14,Champions
CUST_26280,31,9,9113.56,4,4,5,13,Champions
CUST_26281,56,8,8556.05,3,3,5,11,Loyal
CUST_26282,29,6,4119.26,4,2,2,8,At Risk
CUST_26283,43,3,1307.39,4,1,1,6,Lost
CUST_26284,233,2,1507.78,1,1,1,3,Lost
CUST_26285,159,7,7902.23,1,2,5,8,At Risk
CUST_26286,59,15,14653.06,3,5,5,13,Champions
CUST_26287,2,7,4300.16,5,2,2,9,At Risk
CUST_26288,54,14,10782.77,3,5,5,13,Champions
CUST_26289,21,6,3168.44,5,2,1,8,At Risk
CUST_26290,20,6,4004.72,5,2,2,9,At Risk
CUST_26291,36,8,3824.43,4,3,2,9,At Risk
CUST_26292,66,7,7343.93,3,2,4,9,At Risk
CUST_26293,71,12,10871.01,3,5,5,13,Champions
CUST_26294,69,6,4313.47,3,2,2,7,At Risk
CUST_26295,6,6,3692.41,5,2,2,9,At Risk
CUST_26296,25,11,6248.64,4,5,4,13,Champions
CUST_26297,101,10,5020.02,2,4,3,9,At Risk
CUST_26298,72,9,6367.37,3,4,4,11,Loyal
CUST_26299,70,7,4120.01,3,2,2,7,At Risk
CUST_26300,7,8,5029.16,5,3,3,11,Loyal
CUST_26301,60,11,9660.17,3,5,5,13,Champions
CUST_26302,34,6,2232.36,4,2,1,7,At Risk
CUST_26303,69,9,7601.49,3,4,4,11,Loyal
CUST_26304,109,9,6851.31,2,4,4,10,Loyal
CUST_26305,325,3,3902.26,1,1,2,4,Lost
CUST_26306,186,6,4136.73,1,2,2,5,Lost
CUST_26307,101,9,7608.88,2,4,4,10,Loyal
CUST_26308,27,4,4291.73,4,1,2,7,At Risk
CUST_26309,2,9,8268.13,5,4,5,14,Champions
CUST_26310,67,9,6254.87,3,4,4,11,Loyal
CUST_26311,88,10,6325.09,2,4,4,10,Loyal
CUST_26312,121,10,5821.6,2,4,3,9,At Risk
CUST_26313,54,5,4376.73,3,1,2,6,Lost
CUST_26314,56,4,2032.25,3,1,1,5,Lost
CUST_26315,17,11,6480.39,5,5,4,14,Champions
CUST_26316,135,7,3279.06,2,2,1,5,Lost
CUST_26317,158,8,4718.43,1,3,2,6,Lost
CUST_26318,215,7,2461.76,1,2,1,4,Lost
CUST_26319,200,9,4213.72,1,4,2,7,At Risk
CUST_26320,17,10,9492.93,5,4,5,14,Champions
CUST_26321,183,4,2566.39,1,1,1,3,Lost
CUST_26322,12,7,2218.18,5,2,1,8,At Risk
CUST_26323,48,10,4025.1,3,4,2,9,At Risk
CUST_26324,44,11,6203.74,4,5,4,13,Champions
CUST_26325,92,10,7392.3,2,4,4,10,Loyal
CUST_26326,19,7,4584.09,5,2,2,9,At Risk
CUST_26327,188,12,9881.83,1,5,5,11,Loyal
CUST_26328,64,5,1333.98,3,1,1,5,Lost
CUST_26329,71,9,4140.6,3,4,2,9,At Risk
CUST_26330,61,12,4884.15,3,5,3,11,Loyal
CUST_26331,435,4,4147.17,1,1,2,4,Lost
CUST_26332,49,4,1988.87,3,1,1,5,Lost
CUST_26333,8,4,3240.56,5,1,1,7,At Risk
CUST_26334,7,11,9255.31,5,5,5,15,Champions
CUST_26335,196,6,2966.01,1,2,1,4,Lost
CUST_26336,87,10,6484.02,2,4,4,10,Loyal
CUST_26337,71,10,10258.56,3,4,5,12,Loyal
CUST_26338,161,8,4306.44,1,3,2,6,Lost
CUST_26339,56,5,4189.68,3,1,2,6,Lost
CUST_26340,79,7,6592.56,3,2,4,9,At Risk
CUST_26341,143,8,3625.95,2,3,2,7,At Risk
CUST_26342,44,7,3776.12,4,2,2,8,At Risk
CUST_26343,195,4,2185.15,1,1,1,3,Lost
CUST_26344,194,4,4156.63,1,1,2,4,Lost
CUST_26345,149,7,6100.64,1,2,4,7,At Risk
CUST_26346,20,10,4943.65,5,4,3,12,Loyal
CUST_26347,10,11,7881.87,5,5,5,15,Champions
CUST_26348,47,11,5408.28,4,5,3,12,Loyal
CUST_26349,82,9,2143.67,3,4,1,8,At Risk
CUST_26350,95,6,4442.17,2,2,2,6,Lost
CUST_26351,87,8,8310.96,2,3,5,10,Loyal
CUST_26352,224,6,4832.63,1,2,3,6,Lost
CUST_26353,98,10,5668.66,2,4,3,9,At Risk
CUST_26354,93,13,7849.65,2,5,5,12,Loyal
CUST_26355,47,9,6763.72,4,4,4,12,Loyal
CUST_26356,4,11,7339.12,5,5,4,14,Champions
CUST_26357,9,8,7769.4,5,3,5,13,Champions
CUST_26358,247,5,3707.68,1,1,2,4,Lost
CUST_26359,227,9,6599.22,1,4,4,9,At Risk
CUST_26360,213,5,3185.3,1,1,1,3,Lost
CUST_26361,4,10,9226.67,5,4,5,14,Champions
CUST_26362,18,9,5064.62,5,4,3,12,Loyal
CUST_26363,104,5,3395.72,2,1,1,4,Lost
CUST_26364,12,11,7592.22,5,5,4,14,Champions
CUST_26365,16,10,5217.82,5,4,3,12,Loyal
CUST_26366,35,15,9316.51,4,5,5,14,Champions
CUST_26367,39,4,2368.61,4,1,1,6,Lost
CUST_26368,186,8,7923.84,1,3,5,9,At Risk
CUST_26369,196,8,6016.5,1,3,3,7,At Risk
CUST_26370,6,8,5778.08,5,3,3,11,Loyal
CUST_26371,50,11,5946.55,3,5,3,11,Loyal
CUST_26372,139,6,4819.54,2,2,3,7,At Risk
CUST_26373,75,12,9888.0,3,5,5,13,Champions
CUST_26374,20,9,5668.69,5,4,3,12,Loyal
CUST_26375,28,11,9607.52,4,5,5,14,Champions
CUST_26376,1,16,12755.45,5,5,5,15,Champions
CUST_26377,23,10,4330.1,4,4,2,10,Loyal
CUST_26378,68,8,6252.43,3,3,4,10,Loyal
CUST_26379,33,2,1934.03,4,1,1,6,Lost
CUST_26380,80,13,9156.88,3,5,5,13,Champions
CUST_26381,145,7,2765.75,2,2,1,5,Lost
CUST_26382,14,10,7818.27,5,4,5,14,Champions
CUST_26383,61,9,5270.05,3,4,3,10,Loyal
CUST_26384,172,5,2382.7,1,1,1,3,Lost
CUST_26385,97,10,5408.24,2,4,3,9,At Risk
CUST_26386,112,6,6451.33,2,2,4,8,At Risk
CUST_26387,93,9,4797.86,2,4,3,9,At Risk
CUST_26388,14,4,2322.99,5,1,1,7,At Risk
CUST_26389,1,6,2872.2,5,2,1,8,At Risk
CUST_26390,44,8,7038.48,4,3,4,11,Loyal
CUST_26391,38,5,5380.03,4,1,3,8,At Risk
CUST_26392,106,5,4687.03,2,1,2,5,Lost
CUST_26393,14,6,3875.63,5,2,2,9,At Risk
CUST_26394,81,10,2453.44,3,4,1,8,At Risk
CUST_26395,53,5,2461.18,3,1,1,5,Lost
CUST_26396,26,8,5506.02,4,3,3,10,Loyal
CUST_26397,417,4,5064.06,1,1,3,5,Lost
CUST_26398,74,4,4531.39,3,1,2,6,Lost
CUST_26399,37,11,5748.36,4,5,3,12,Loyal
CUST_26400,18,12,8346.53,5,5,5,15,Champions
CUST_26401,395,8,6506.6,1,3,4,8,At Risk
CUST_26402,154,12,9596.7,1,5,5,11,Loyal
CUST_26403,10,7,5069.82,5,2,3,10,Loyal
CUST_26404,25,9,5233.61,4,4,3,11,Loyal
CUST_26405,130,12,12145.81,2,5,5,12,Loyal
CUST_26406,14,14,8661.78,5,5,5,15,Champions
CUST_26407,168,7,5579.59,1,2,3,6,Lost
CUST_26408,477,4,3358.46,1,1,1,3,Lost
CUST_26409,31,6,5515.38,4,2,3,9,At Risk
CUST_26410,133,10,5788.8,2,4,3,9,At Risk
CUST_26411,258,8,6971.79,1,3,4,8,At Risk
CUST_26412,9,8,5871.49,5,3,3,11,Loyal
CUST_26413,91,11,6859.27,2,5,4,11,Loyal
CUST_26414,50,7,5041.23,3,2,3,8,At Risk
CUST_26415,3,8,6906.54,5,3,4,12,Loyal
CUST_26416,144,10,8791.6,2,4,5,11,Loyal
CUST_26417,66,11,6419.71,3,5,4,12,Loyal
CUST_26418,5,8,5780.73,5,3,3,11,Loyal
CUST_26419,19,9,5406.54,5,4,3,12,Loyal
CUST_26420,25,8,4292.48,4,3,2,9,At Risk
CUST_26421,13,15,10726.19,5,5,5,15,Champions
CUST_26422,3,11,11283.69,5,5,5,15,Champions
CUST_26423,80,9,4671.08,3,4,2,9,At Risk
CUST_26424,7,9,9847.98,5,4,5,14,Champions
CUST_26425,140,4,2244.57,2,1,1,4,Lost
CUST_26426,275,8,7550.74,1,3,4,8,At Risk
CUST_26427,143,7,6937.7,2,2,4,8,At Risk
CUST_26428,104,6,5374.28,2,2,3,7,At Risk
CUST_26429,42,9,6178.06,4,4,4,12,Loyal
CUST_26430,200,8,7119.25,1,3,4,8,At Risk
CUST_26431,68,6,4111.74,3,2,2,7,At Risk
CUST_26432,9,13,6957.65,5,5,4,14,Champions
CUST_26433,14,6,3364.58,5,2,1,8,At Risk
CUST_26434,54,10,8531.5,3,4,5,12,Loyal
CUST_26435,143,10,4824.77,2,4,3,9,At Risk
CUST_26436,66,8,3212.79,3,3,1,7,At Risk
CUST_26437,144,12,10924.62,2,5,5,12,Loyal
CUST_26438,121,8,5591.11,2,3,3,8,At Risk
CUST_26439,47,12,7320.34,4,5,4,13,Champions
CUST_26440,147,8,4467.6,2,3,2,7,At Risk
CUST_26441,94,8,4465.3,2,3,2,7,At Risk
CUST_26442,73,10,8025.5,3,4,5,12,Loyal
CUST_26443,89,11,7058.89,2,5,4,11,Loyal
CUST_26444,18,6,3710.28,5,2,2,9,At Risk
CUST_26445,274,9,7588.28,1,4,4,9,At Risk
